doc_id,block_id,caption_text,protect_reason,found_block_type_after,found_text_after,preserved,source
doc_0191,p3_b0040,Figure 1. Bioproduction of LNnT and LNT in E. coli strains. (A),short_caption_with_semantic_anchor,figure_caption,Figure 1. Bioproduction of LNnT and LNT in E. coli strains. (A),true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0191,p3_b0045,"Figure 1. continued (DE3), C43 (DE3), Rosetta (DE3), NovaBlue (DE3), and JM109 (DE3).",short_caption_with_semantic_anchor,figure_caption,"Figure 1. continued (DE3), C43 (DE3), Rosetta (DE3), NovaBlue (DE3), and JM109 (DE3).",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0191,p6_b0073,Figure 3. Optimization of LNnT and LNT production by different plasmid combinations.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Optimization of LNnT and LNT production by different plasmid combinations.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0191,p7_b0082,Figure 4. Effect of blocking competitive pathways on LNnT and LNT biosynthesis.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Effect of blocking competitive pathways on LNnT and LNT biosynthesis.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0192,p5_b0060,Figure 1. Engineered pathway for NeuAc biosynthesis in E. coli.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Engineered pathway for NeuAc biosynthesis in E. coli.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0192,p5_b0066,Figure 2. Blocking competitive pathways for NeuAc production. (A),short_caption_with_semantic_anchor,figure_caption,Figure 2. Blocking competitive pathways for NeuAc production. (A),true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0192,p7_b0089,Figure 5. Optimization of the carbon source for NeuAc synthesis enhancement by EM19.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Optimization of the carbon source for NeuAc synthesis enhancement by EM19.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0193,p3_b0040,Figure 1. Bioproduction of LNnT and LNT in E. coli strains. (A),short_caption_with_semantic_anchor,figure_caption,Figure 1. Bioproduction of LNnT and LNT in E. coli strains. (A),true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0193,p3_b0045,"Figure 1. continued (DE3), C43 (DE3), Rosetta (DE3), NovaBlue (DE3), and JM109 (DE3).",short_caption_with_semantic_anchor,figure_caption,"Figure 1. continued (DE3), C43 (DE3), Rosetta (DE3), NovaBlue (DE3), and JM109 (DE3).",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0193,p6_b0073,Figure 3. Optimization of LNnT and LNT production by different plasmid combinations.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Optimization of LNnT and LNT production by different plasmid combinations.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0193,p7_b0082,Figure 4. Effect of blocking competitive pathways on LNnT and LNT biosynthesis.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Effect of blocking competitive pathways on LNnT and LNT biosynthesis.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0193,p9_b0101,Figure 6. Effect of setA knockout on LNnT and LNT production in 5 L bioreactors.,short_caption_with_semantic_anchor,figure_caption,Figure 6. Effect of setA knockout on LNnT and LNT production in 5 L bioreactors.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0194,p2_b0032,Table 1. Strains Used in This Study strains characteristics source E.,short_caption_with_semantic_anchor,table_caption,Table 1. Strains Used in This Study strains characteristics source E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0194,p3_b0053,Figure 1. De novo biosynthesis of 2′-FL in E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. De novo biosynthesis of 2′-FL in E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0194,p5_b0077,Figure 4. De novo biosynthesis of DFL in E.,short_caption_with_semantic_anchor,figure_caption,Figure 4. De novo biosynthesis of DFL in E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0194,p6_b0084,Figure 5. Effect of GDP-L-fucose accumulation on DFL synthesis.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Effect of GDP-L-fucose accumulation on DFL synthesis.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0195,p5_b0060,Figure 1. Engineered pathway for NeuAc biosynthesis in E. coli.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Engineered pathway for NeuAc biosynthesis in E. coli.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0195,p5_b0066,Figure 2. Blocking competitive pathways for NeuAc production. (A),short_caption_with_semantic_anchor,figure_caption,Figure 2. Blocking competitive pathways for NeuAc production. (A),true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0195,p7_b0089,Figure 5. Optimization of the carbon source for NeuAc synthesis enhancement by EM19.,short_caption_with_semantic_anchor,figure_caption,Figure 5. Optimization of the carbon source for NeuAc synthesis enhancement by EM19.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0196,p3_b0030,Table 1. The basic vectors pHT0a and pP43NMK were stocked in the laboratory.,short_caption_with_semantic_anchor,table_caption,Table 1. The basic vectors pHT0a and pP43NMK were stocked in the laboratory.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0197,p2_b0021,Table 1. Strains and Plasmids strains or plasmids description source Strains MGC01 E.,short_caption_with_semantic_anchor,table_caption,Table 1. Strains and Plasmids strains or plasmids description source Strains MGC01 E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0197,p3_b0034,Figure 1. Construction of the genetically engineered E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Construction of the genetically engineered E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0198,p2_b0018,Fig. 1. Metabolic pathway of 6′-SL biosynthesis in engineering E.,short_caption_with_semantic_anchor,figure_caption,Fig. 1. Metabolic pathway of 6′-SL biosynthesis in engineering E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0198,p5_b0048,Fig. 3. LC-MS analysis of 6′-SL biosynthesis in strain BZ1.,short_caption_with_semantic_anchor,figure_caption,Fig. 3. LC-MS analysis of 6′-SL biosynthesis in strain BZ1.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0198,p6_b0056,Fig. 4. Plasmid combinatorial optimization for 6′-SL production.,short_caption_with_semantic_anchor,figure_caption,Fig. 4. Plasmid combinatorial optimization for 6′-SL production.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0198,p7_b0062,Fig. 5. Effects of optimized expression of UDP-GlcNAc on 6′-SL.,short_caption_with_semantic_anchor,figure_caption,Fig. 5. Effects of optimized expression of UDP-GlcNAc on 6′-SL.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0198,p8_b0066,"Fig. 6. Effects of deletion of lacZ, nanA, pfkA and nagB on 6′-SL production.",short_caption_with_semantic_anchor,figure_caption,"Fig. 6. Effects of deletion of lacZ, nanA, pfkA and nagB on 6′-SL production.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0199,p7_b0072,"Figure 6. Effects of metal ions (Zn2+, Cu2+, Ca2+, Mg2+, Ba2+, Fe3+) and chemicals (SDS) on the hydrol- ysis activity of EntFuc. The residual activity was measured by the standard assay and then presented Figure 6. Effects of metal ions (Zn2+, Cu2+, Ca2+, Mg2+, Ba2+, Fe3+) and chemicals (SDS) on the hydrolysis activity of EntFuc. The residual activity was measured by the standard assay and then presented as a percentage relative to the initial activity. 7 of 14 The substrate specificity of EntFuc was assessed based on its hydrolysis capacity against pNP-α-L-Fuc. Meanwhile, other chromogenic substrates, including pNP-α-D-Gal, pNP-β-D-Gal, pNP-α-D-Glu, pNP-β-D-Glu, and pNP-α-D-mannopyranoside, were also applied to determine the hydrolysis activity of EntFuc. The released pNP was detected by ultraviolet light at 405 nm. Simultaneously, 2′FL and Xyloglucan (XyG) were also used to assay the hydrolysis activity by releasing Fuc, which was then detected by HPLC. The structures of hydrolysis substrates are shown in Figure 7. The enzyme activity was only observed in hydrolyzing pNP-α-L-Fuc, while no activity could be detected using other synthetic substrates, which was different from many characterized α-L-fucosidases. For example, PsaFuc [31] and BT_2192 [17] were able to hydrolyze pNP-Fuc and pNP-β-D- Gal, PbFuc [16] was able to hydrolyze 2′FL and Mfuc5 [19], FgFCOl [19] could hydrolyze XyG. Meanwhile, most α-L-fucosidases were able to hydrolyze 2′FL. Zeuner et al. re- ported that NixE, Mfuc5, and FgFCO1 [19] show activity on 2′FL; Lezyk et al. reported that Thma, Mfuc1, Mfuc2, and Mfuc7 [20] also act on 2′FL. The proportion of transfuco- sylation and hydrolysis activity is important to produce 2′FL. The α-L-fucosidase EntFuc facilitated the synthesis of 2′FL because EntFuc had negligible activity on 2′FL and could conduct a reverse hydrolysis reaction.",approved_eval_target_chunk,figure_caption,"Figure 6. Effects of metal ions (Zn2+, Cu2+, Ca2+, Mg2+, Ba2+, Fe3+) and chemicals (SDS) on the hydrol- ysis activity of EntFuc. The residual activity was measured by the standard assay and then presented Figure 6. Effects of metal ions (Zn2+, Cu2+, Ca2+, Mg2+, Ba2+, Fe3+) and chemicals (SDS) on the hydrolysis activity of EntFuc. The residual activity was measured by the standard assay and then presented as a percentage relative to the initial activity. 7 of 14 The substrate specificity of EntFuc was assessed based on its hydrolysis capacity against pNP-α-L-Fuc. Meanwhile, other chromogenic substrates, including pNP-α-D-Gal, pNP-β-D-Gal, pNP-α-D-Glu, pNP-β-D-Glu, and pNP-α-D-mannopyranoside, were also applied to determine the hydrolysis activity of EntFuc. The released pNP was detected by ultraviolet light at 405 nm. Simultaneously, 2′FL and Xyloglucan (XyG) were also used to assay the hydrolysis activity by releasing Fuc, which was then detected by HPLC. The structures of hydrolysis substrates are shown in Figure 7. The enzyme activity was only observed in hydrolyzing pNP-α-L-Fuc, while no activity could be detected using other synthetic substrates, which was different from many characterized α-L-fucosidases. For example, PsaFuc [31] and BT_2192 [17] were able to hydrolyze pNP-Fuc and pNP-β-D- Gal, PbFuc [16] was able to hydrolyze 2′FL and Mfuc5 [19], FgFCOl [19] could hydrolyze XyG. Meanwhile, most α-L-fucosidases were able to hydrolyze 2′FL. Zeuner et al. re- ported that NixE, Mfuc5, and FgFCO1 [19] show activity on 2′FL; Lezyk et al. reported that Thma, Mfuc1, Mfuc2, and Mfuc7 [20] also act on 2′FL. The proportion of transfuco- sylation and hydrolysis activity is important to produce 2′FL. The α-L-fucosidase EntFuc facilitated the synthesis of 2′FL because EntFuc had negligible activity on 2′FL and could conduct a reverse hydrolysis reaction.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0199,p7_b0075,Figure 7. The structure of hydrolysis substrates.,short_caption_with_semantic_anchor,figure_caption,Figure 7. The structure of hydrolysis substrates.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0201,p7_b0081,"Table 1. Genes, plasmids and E.",short_caption_with_semantic_anchor,table_caption,"Table 1. Genes, plasmids and E.",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0202,p3_b0042,Figure 1. Construction of the metabolically engineered E.,short_caption_with_semantic_anchor,figure_caption,Figure 1. Construction of the metabolically engineered E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0202,p5_b0052,Figure 3. Comparison of various engineered E.,short_caption_with_semantic_anchor,figure_caption,Figure 3. Comparison of various engineered E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0202,p6_b0062,Figure 4. Comparison of 2′-FL biosynthesis by various groups of engineered E.,short_caption_with_semantic_anchor,figure_caption,Figure 4. Comparison of 2′-FL biosynthesis by various groups of engineered E.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0202,p7_b0074,Figure 6. Production of 2′-FL by a 5 L fed-batch cultivation of strain BYBB.,short_caption_with_semantic_anchor,figure_caption,Figure 6. Production of 2′-FL by a 5 L fed-batch cultivation of strain BYBB.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0203,p2_b0020,"Table 1. Overview of the Plasmids and Engineering Strains Utilized in This Research strains & plasmids description source strains E. coli JM109 thi, recA1, gyrA96, endA1, supE44 laboratory E. coli BL21 (DE3)",approved_eval_target_chunk,table_caption,"Table 1. Overview of the Plasmids and Engineering Strains Utilized in This Research strains & plasmids description source strains E. coli JM109 thi, recA1, gyrA96, endA1, supE44 laboratory E. coli BL21 (DE3)",true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
doc_0203,p4_b0051,Table 1. Homologous recombi- nation PCR was employed to characterize the overexpression plasmids.,short_caption_with_semantic_anchor,table_caption,Table 1. Homologous recombi- nation PCR was employed to characterize the overexpression plasmids.,true,/home/gmy/bio-agent-workspace/bge-service/reports/phase5d_caption_cleanup_audit/protected_short_captions.csv
